atol    1e-9
length    1.0
m_N    2
m_end    49.54955
m_start    9.90991
mode    TE011
omega    4.954955e+00
phi_N    1
phi_end    0.0
phi_start    0.0
r_N    100
r_end    1.0000001
r_start    0.0
radius    1.0
rtol    1e-6
z_N    1
z_end    1e-4
z_start    1e-4

m    r    phi    z    Re[j_r]    error_Re[j_r]    Im[j_r]    error_Im[j_r]    Re[j_phi]    error_Re[j_phi]    Im[j_phi]    error_Im[j_phi]    Re[j_z]    error_Re[j_z]    Im[j_z]    error_Im[j_z]  
------------------------------------------------------------------------------

9.909910000000002  0  0  0.0001  8.957514298534429e-17  -5.600702719202024e-17  0  0  1.0596395825212411e-16  -8.539915724283448e-17  0  0  -0  -0  0  0  
9.909910000000002  0.010101011111111112  0  0.0001  9.833175304727301e-17  -5.0683783492301034e-17  0  0  0.22497745691002288  -6.898804348464813e-08  0  0  -0  -0  0  0  
9.909910000000002  0.020202022222222223  0  0.0001  9.225744734924948e-17  -7.020470796930982e-17  0  0  0.44970302281040825  -2.159263548218223e-08  0  0  -0  -0  0  0  
9.909910000000002  0.030303033333333333  0  0.0001  8.979268575976084e-17  -6.866156540757101e-17  0  0  0.6739251261008202  -6.093433083806309e-07  0  0  -0  -0  0  0  
9.909910000000002  0.04040404444444445  0  0.0001  9.29658957484935e-17  -6.6427674777512e-17  0  0  0.8973928286714874  -3.0995557468335377e-07  0  0  -0  -0  0  0  
9.909910000000002  0.05050505555555556  0  0.0001  8.487194635950317e-17  -7.867679265432201e-17  0  0  1.1198561684390853  -5.9041164141596605e-09  0  0  -0  -0  0  0  
9.909910000000002  0.060606066666666666  0  0.0001  7.994382506675451e-17  -8.055041444005596e-17  0  0  1.3410664195679485  -2.9864865689204395e-07  0  0  -0  -0  0  0  
9.909910000000002  0.07070707777777778  0  0.0001  8.008136856951233e-17  -1.212064296856572e-16  0  0  1.5607764982004595  -8.304572476117507e-07  0  0  -0  -0  0  0  
9.909910000000002  0.0808080888888889  0  0.0001  1.2260654688250425e-16  -1.3313169812118107e-16  0  0  1.7787411682497103  -1.5347923592771297e-10  0  0  -0  -0  0  0  
9.909910000000002  0.09090909999999999  0  0.0001  4.952188883566149e-17  -1.0203403208362096e-16  0  0  1.9947174410755943  -3.832987936982412e-07  0  0  -0  -0  0  0  
9.909910000000002  0.10101011111111112  0  0.0001  1.4626807296441194e-16  -1.5621651995602713e-16  0  0  2.2084648423217765  -1.7583904647511033e-07  0  0  -0  -0  0  0  
9.909910000000002  0.11111112222222223  0  0.0001  1.8219926854775935e-16  -2.005453551578538e-16  0  0  2.4197457257088324  -1.7187826582065817e-06  0  0  -0  -0  0  0  
9.909910000000002  0.12121213333333333  0  0.0001  8.434812600049905e-17  -1.5386750755246137e-16  0  0  2.6283255754642196  -7.049268079633231e-07  0  0  -0  -0  0  0  
9.909910000000002  0.13131314444444445  0  0.0001  8.963029090687456e-17  -1.5879741030601964e-16  0  0  2.833973303985276  -2.0624262256237965e-07  0  0  -0  -0  0  0  
9.909910000000002  0.14141415555555556  0  0.0001  8.236061719307671e-17  -1.1980893837870986e-16  0  0  3.0364615471679057  -5.852288306461826e-07  0  0  -0  -0  0  0  
