atol    1e-5
length    0.5
m_N    1
m_end    65
m_start    65
mode    TE011
omega    6.294858e+00
phi_N    1
phi_end    0.0
phi_start    0.0
r_N    60
r_end    10.500001
r_start    0.0
radius    10.0
rtol    1e-3
z_N    10
z_end    0.5
z_start    1e-3

m    r    phi    z    Re[j_r]    error_Re[j_r]    Im[j_r]    error_Im[j_r]    Re[j_phi]    error_Re[j_phi]    Im[j_phi]    error_Im[j_phi]    Re[j_z]    error_Re[j_z]    Im[j_z]    error_Im[j_z]  
64.99999999999999  0.17796611864406778  0  0.27822222222222226  1.5947870162663964e-24  -8.275945755018684e-24  0  0  5.7413164420277193e-08  -3.98686042098618e-16  0  0  -0  -0  0  0  
64.99999999999999  0.17796611864406778  0  0.33366666666666667  5.835335548594834e-26  -1.418647509719326e-25  0  0  1.5582474233268391e-09  -3.383455583755255e-19  0  0  -0  -0  0  0  
64.99999999999999  0.17796611864406778  0  0.3891111111111111  3.381142676886929e-27  -4.110459960620884e-27  0  0  4.215918819697204e-11  -2.2241115621803717e-22  0  0  -0  -0  0  0  
64.99999999999999  0.17796611864406778  0  0.44455555555555554  -1.3912094448968122e-29  -1.2030170018783794e-28  0  0  1.137994243321517e-12  -2.1412141483104076e-25  0  0  -0  -0  0  0  
64.99999999999999  0.17796611864406778  0  0.49999999999999994  2.9666468273964768e-30  -4.903534057236331e-30  0  0  3.0666518109331526e-14  -8.394716129030043e-27  0  0  -0  -0  0  0  
64.99999999999999  0.35593223728813556  0  0.001  5.933585074726722e-16  -9.545220012150284e-16  0  0  7.297965643769245  -9.499244704720847e-05  0  0  -0  -0  0  0  
64.99999999999999  0.35593223728813556  0  0.05644444444444444  -4.537644182981387e-18  -1.2548669422218235e-17  0  0  0.2019659530631811  -3.6827671666372084e-08  0  0  -0  -0  0  0  
64.99999999999999  0.35593223728813556  0  0.11188888888888888  -5.3048706166685835e-19  -7.15092341117013e-19  0  0  0.005582155880753292  -2.454543722919281e-05  0  0  -0  -0  0  0  
64.99999999999999  0.35593223728813556  0  0.16733333333333333  -1.382247971321506e-20  -1.804655418668934e-20  0  0  0.00015383109206737399  -2.7255480853313325e-10  0  0  -0  -0  0  0  
64.99999999999999  0.35593223728813556  0  0.22277777777777777  -3.1717600421083825e-22  -4.1642488988515947e-22  0  0  4.222951341544114e-06  -6.537722229530509e-10  0  0  -0  -0  0  0  
64.99999999999999  0.35593223728813556  0  0.27822222222222226  -4.115331799216516e-24  -9.891915881670871e-24  0  0  1.1549100701818389e-07  -2.2716407057762035e-15  0  0  -0  -0  0  0  
64.99999999999999  0.35593223728813556  0  0.33366666666666667  -4.9537531930953183e-26  -2.366800279291241e-25  0  0  3.149326574632552e-09  -3.1421656225656413e-18  0  0  -0  -0  0  0  
64.99999999999999  0.35593223728813556  0  0.3891111111111111  -2.2477279705215336e-27  -7.694521833852419e-27  0  0  8.569601468994075e-11  -8.311381368976115e-21  0  0  -0  -0  0  0  
64.99999999999999  0.35593223728813556  0  0.44455555555555554  2.6176500433110785e-29  -2.070018085161667e-28  0  0  2.3285125278736517e-12  -2.422706991339525e-22  0  0  -0  -0  0  0  
64.99999999999999  0.35593223728813556  0  0.49999999999999994  1.881583141083296e-30  -9.79604393365495e-30  0  0  6.321251405231901e-14  -2.1543422501556506e-22  0  0  -0  -0  0  0  
64.99999999999999  0.5338983559322034  0  0.001  9.980143643238135e-16  -8.276509637072909e-16  0  0  10.915160766043227  -4.893280905974977e-05  0  0  -0  -0  0  0  
64.99999999999999  0.5338983559322034  0  0.05644444444444444  2.3872535979065185e-17  -2.823422790728999e-17  0  0  0.30207178317504346  -5.7238451279911025e-08  0  0  -0  -0  0  0  
64.99999999999999  0.5338983559322034  0  0.11188888888888888  3.1568373100921383e-19  -6.654532583331757e-19  0  0  0.008349531605322846  -3.8502613565813606e-05  0  0  -0  -0  0  0  
64.99999999999999  0.5338983559322034  0  0.16733333333333333  -6.709827934157165e-22  -2.2613448821412036e-20  0  0  0.00023014187481233504  -7.750213999183998e-09  0  0  -0  -0  0  0  
64.99999999999999  0.5338983559322034  0  0.22277777777777777  -1.6454308935173355e-22  -7.169238572900074e-22  0  0  6.3197002753436956e-06  -3.917847899323519e-12  0  0  -0  -0  0  0  
64.99999999999999  0.5338983559322034  0  0.27822222222222226  -6.114984038215942e-24  -2.0262844773149896e-23  0  0  1.7293639837049946e-07  -2.5275939943536794e-14  0  0  -0  -0  0  0  
64.99999999999999  0.5338983559322034  0  0.33366666666666667  -1.2392406252112926e-25  -5.304688792407633e-25  0  0  4.719187829756725e-09  -1.7453380050204214e-14  0  0  -0  -0  0  0  
64.99999999999999  0.5338983559322034  0  0.3891111111111111  -3.1506217387020905e-27  -1.4019028822847776e-26  0  0  1.2852412464852163e-10  -3.839630414375173e-15  0  0  -0  -0  0  0  
64.99999999999999  0.5338983559322034  0  0.44455555555555554  -6.369075330702608e-29  -3.576642298041171e-28  0  0  3.495704472556999e-12  -8.7903265180403735e-16  0  0  -0  -0  0  0  
64.99999999999999  0.5338983559322034  0  0.49999999999999994  -1.0796738385356547e-30  -1.1746547488012761e-29  0  0  9.5000401312389e-14  -1.85111757424583e-18  0  0  -0  -0  0  0  
64.99999999999999  0.7118644745762711  0  0.001  1.2832899226698822e-15  -1.100194761923447e-15  0  0  14.494294796755872  -0.00018898115717155988  0  0  -0  -0  0  0  
64.99999999999999  0.7118644745762711  0  0.05644444444444444  3.7100888627650886e-17  -1.2727076109762834e-17  0  0  0.40112440351787426  -7.681562296038915e-08  0  0  -0  -0  0  0  
64.99999999999999  0.7118644745762711  0  0.11188888888888888  8.451712671275303e-19  -4.906732801651847e-19  0  0  0.011087644592283596  -5.106402361101843e-05  0  0  -0  -0  0  0  
64.99999999999999  0.7118644745762711  0  0.16733333333333333  1.3548539033738111e-20  -1.444217215265125e-20  0  0  0.00030561606766192216  -1.7750026612832036e-11  0  0  -0  -0  0  0  
64.99999999999999  0.7118644745762711  0  0.22277777777777777  4.7926040121370986e-23  -3.846882292212914e-22  0  0  8.394575114810164e-06  -5.391479818855739e-12  0  0  -0  -0  0  0  
64.99999999999999  0.7118644745762711  0  0.27822222222222226  -5.229837651279159e-24  -1.4858887906206984e-23  0  0  2.297437145193723e-07  -5.518010055234426e-15  0  0  -0  -0  0  0  
64.99999999999999  0.7118644745762711  0  0.33366666666666667  -3.0017396221875304e-25  -5.5916138469768605e-25  0  0  6.270646154534505e-09  -9.443214160352379e-18  0  0  -0  -0  0  0  
64.99999999999999  0.7118644745762711  0  0.3891111111111111  -1.0659260513374987e-26  -1.7705272527118548e-26  0  0  1.708232282790779e-10  -2.3727882025874696e-20  0  0  -0  -0  0  0  
64.99999999999999  0.7118644745762711  0  0.44455555555555554  -2.944033126748354e-28  -4.746394117350689e-28  0  0  4.6475718509894304e-12  -8.05925301051742e-23  0  0  -0  -0  0  0  
64.99999999999999  0.7118644745762711  0  0.49999999999999994  -7.968536072252749e-30  -1.458234128070994e-29  0  0  1.2634729628498393e-13  -3.470233250694047e-25  0  0  -0  -0  0  0  
64.99999999999999  0.8898305932203389  0  0.001  1.5243203680300232e-15  -1.5519404073251094e-15  0  0  18.022953603490546  -0.0003169380714204983  0  0  -0  -0  0  0  
64.99999999999999  0.8898305932203389  0  0.05644444444444444  4.757872575836747e-17  -3.073722577004487e-17  0  0  0.49877976689545905  -1.6853232603974001e-07  0  0  -0  -0  0  0  
64.99999999999999  0.8898305932203389  0  0.11188888888888888  1.3002782340920181e-18  -1.1093889068506813e-18  0  0  0.01378708819210967  -6.376527208667768e-05  0  0  -0  -0  0  0  
64.99999999999999  0.8898305932203389  0  0.16733333333333333  3.243562048267379e-20  -1.9876877846120184e-20  0  0  0.0003801174030206578  -3.322845958001915e-08  0  0  -0  -0  0  0  
64.99999999999999  0.8898305932203389  0  0.22277777777777777  7.210804254477122e-22  -5.371341871361452e-22  0  0  1.0435604996755885e-05  -6.7995837372374616e-12  0  0  -0  -0  0  0  
64.99999999999999  0.8898305932203389  0  0.27822222222222226  1.2620624598019377e-23  -1.1916219286322289e-23  0  0  2.857454063816097e-07  -7.00952107575733e-15  0  0  -0  -0  0  0  
64.99999999999999  0.8898305932203389  0  0.33366666666666667  1.668205023777803e-25  -3.6608052391367804e-25  0  0  7.800535865760059e-09  -1.2092990920555857e-17  0  0  -0  -0  0  0  
64.99999999999999  0.8898305932203389  0  0.3891111111111111  -4.096595036457004e-28  -1.1956677445433154e-26  0  0  2.1251662734694067e-10  -3.0718568274883115e-20  0  0  -0  -0  0  0  
64.99999999999999  0.8898305932203389  0  0.44455555555555554  -1.2692307413891386e-28  -3.8720938783167665e-28  0  0  5.7824780345858995e-12  -1.0510197794209629e-22  0  0  -0  -0  0  0  
64.99999999999999  0.8898305932203389  0  0.49999999999999994  -6.1170923835988674e-30  -5.680631967388164e-30  0  0  1.5722193518033188e-13  -4.5623258098371335e-25  0  0  -0  -0  0  0  
64.99999999999999  1.0677967118644067  0  0.001  1.702326388982211e-15  -2.812209546904026e-16  0  0  21.48888443482732  -0.0003606211827940535  0  0  -0  -0  0  0  
64.99999999999999  1.0677967118644067  0  0.05644444444444444  5.893505537329906e-17  -1.4794216364475545e-17  0  0  0.5946988361261534  -6.780596836925219e-08  0  0  -0  -0  0  0  
64.99999999999999  1.0677967118644067  0  0.11188888888888888  1.5357426375202509e-18  -8.580937043250409e-19  0  0  0.01643860631470514  -7.390664657956331e-05  0  0  -0  -0  0  0  
64.99999999999999  1.0677967118644067  0  0.16733333333333333  4.288177141697491e-20  -3.168643314336969e-20  0  0  0.0004530819478140395  -5.052776069546975e-07  0  0  -0  -0  0  0  
64.99999999999999  1.0677967118644067  0  0.22277777777777777  1.1324988235307222e-21  -6.779584841336544e-22  0  0  1.243802745682465e-05  -4.039661877893549e-07  0  0  -0  -0  0  0  
64.99999999999999  1.0677967118644067  0  0.27822222222222226  2.7837375026957966e-23  -1.5902552532078452e-23  0  0  3.4048096495722526e-07  -8.42814138745056e-15  0  0  -0  -0  0  0  
64.99999999999999  1.0677967118644067  0  0.33366666666666667  6.347319602399968e-25  -3.6491191716774026e-25  0  0  9.299980385843448e-09  -1.4576708725586763e-17  0  0  -0  -0  0  0  
64.99999999999999  1.0677967118644067  0  0.3891111111111111  1.3118945775997058e-26  -1.2339134835594237e-26  0  0  2.5345936852509913e-10  -3.73148188460722e-20  0  0  -0  -0  0  0  
64.99999999999999  1.0677967118644067  0  0.44455555555555554  2.3451656616116403e-28  -4.116353504299297e-28  0  0  6.897641321231841e-12  -1.2852476887253158e-22  0  0  -0  -0  0  0  
64.99999999999999  1.0677967118644067  0  0.49999999999999994  3.411468077842018e-30  -1.3768089215432763e-29  0  0  1.8755496136930262e-13  -5.604502689945645e-25  0  0  -0  -0  0  0  
64.99999999999999  1.2457628305084745  0  0.001  1.8377933109695933e-15  -1.979380928963262e-16  0  0  24.879754483820484  -0.023794418294529503  0  0  -0  -0  0  0  
64.99999999999999  1.2457628305084745  0  0.05644444444444444  7.185298928967333e-17  -1.5255317552524198e-17  0  0  0.6885493011057712  -1.2380065464122911e-07  0  0  -0  -0  0  0  
64.99999999999999  1.2457628305084745  0  0.11188888888888888  1.7977483220948375e-18  -2.193308811716697e-19  0  0  0.019032942118239044  -8.892058334405907e-05  0  0  -0  -0  0  0  
64.99999999999999  1.2457628305084745  0  0.16733333333333333  4.993971084969326e-20  -6.0240247809036616e-21  0  0  0.0005249861211254322  -3.196359595682928e-06  0  0  -0  -0  0  0  
64.99999999999999  1.2457628305084745  0  0.22277777777777777  1.3666071478547135e-21  -8.60744246884559e-22  0  0  1.440685416791116e-05  -9.675266913312543e-12  0  0  -0  -0  0  0  
64.99999999999999  1.2457628305084745  0  0.27822222222222226  3.673310022932779e-23  -2.0289281234314327e-23  0  0  3.940078891168662e-07  -3.763590887793226e-09  0  0  -0  -0  0  0  
64.99999999999999  1.2457628305084745  0  0.33366666666666667  9.419560630224187e-25  -4.310371203351498e-25  0  0  1.07579385568702e-08  -1.7007493556217936e-17  0  0  -0  -0  0  0  
64.99999999999999  1.2457628305084745  0  0.3891111111111111  2.3643475622774283e-26  -1.1166998360767284e-26  0  0  2.9330578582215284e-10  -4.352103473160564e-20  0  0  -0  -0  0  0  
64.99999999999999  1.2457628305084745  0  0.44455555555555554  5.562409398115355e-28  -2.5020662525275294e-28  0  0  7.985524151705382e-12  -1.5069933620215978e-22  0  0  -0  -0  0  0  
64.99999999999999  1.2457628305084745  0  0.49999999999999994  1.2747479619253796e-29  -6.122158461933108e-30  0  0  2.172046608531545e-13  -6.59836859207145e-25  0  0  -0  -0  0  0  
64.99999999999999  1.4237289491525422  0  0.001  1.904798082651766e-15  -4.0295146964060395e-16  0  0  28.18480456611121  -0.00036746848008442553  0  0  -0  -0  0  0  
64.99999999999999  1.4237289491525422  0  0.05644444444444444  8.591240565375313e-17  -4.8026789881527476e-17  0  0  0.7800058303569327  -5.100212412414381e-06  0  0  -0  -0  0  0  
64.99999999999999  1.4237289491525422  0  0.11188888888888888  2.0850027600433875e-18  -2.4990451786607517e-20  0  0  0.021561137741816044  -0.00010032644109190705  0  0  -0  -0  0  0  
64.99999999999999  1.4237289491525422  0  0.16733333333333333  5.570593446846614e-20  -1.1587287116095987e-20  0  0  0.0005948910127475374  -1.3327324027206288e-05  0  0  -0  -0  0  0  
64.99999999999999  1.4237289491525422  0  0.22277777777777777  1.5304276224022005e-21  -6.791311963244935e-22  0  0  1.6382128682152302e-05  -1.10255795333663e-11  0  0  -0  -0  0  0  
64.99999999999999  1.4237289491525422  0  0.27822222222222226  4.2434750458439137e-23  -9.112843057354843e-24  0  0  4.4686470435665533e-07  -1.1340182699875092e-14  0  0  -0  -0  0  0  
64.99999999999999  1.4237289491525422  0  0.33366666666666667  1.1546909019031223e-24  -5.490883914098541e-25  0  0  1.2183965123949022e-08  -3.1443780449661436e-12  0  0  -0  -0  0  0  
64.99999999999999  1.4237289491525422  0  0.3891111111111111  3.0970667939428524e-26  -1.322953562293241e-26  0  0  3.3226872702462654e-10  -1.975195174194993e-13  0  0  -0  -0  0  0  
64.99999999999999  1.4237289491525422  0  0.44455555555555554  8.018291414652898e-28  -3.0550437100206333e-28  0  0  9.038563302772556e-12  -1.7190593108922013e-22  0  0  -0  -0  0  0  
64.99999999999999  1.4237289491525422  0  0.49999999999999994  2.079925364849255e-29  -7.448101324734559e-30  0  0  2.459230462090079e-13  -7.541026523903337e-25  0  0  -0  -0  0  0  
64.99999999999999  1.60169506779661  0  0.001  1.9369574174938507e-15  -6.605103330057291e-16  0  0  31.391673591922032  -0.00044391116995217485  0  0  -0  -0  0  0  
64.99999999999999  1.60169506779661  0  0.05644444444444444  1.0036849045487973e-16  -5.661145229706272e-17  0  0  0.8687564349792912  -1.7349948237109205e-07  0  0  -0  -0  0  0  
