atol    1e-9
length    1.0
m_N    3
m_end    495.4955
m_start    0.4954955
mode    TE011
omega    4.954955e+00
phi_N    1
phi_end    0.0
phi_start    0.0
r_N    100
r_end    1.0000001
r_start    0.0
radius    1.0
rtol    1e-6
z_N    1
z_end    1e-4
z_start    1e-4

m    r    phi    z    Re[j_r]    error_Re[j_r]    Im[j_r]    error_Im[j_r]    Re[j_phi]    error_Re[j_phi]    Im[j_phi]    error_Im[j_phi]    Re[j_z]    error_Re[j_z]    Im[j_z]    error_Im[j_z]  
0.4954955  0.7777778555555556  0  0.0001  1.9571916058039365e-18  -2.8891552454803283e-16  -4.892003028137203e-18  -2.7308940036951066e-16  -0.0009192324714881717  -1.9323598692155906e-09  -0.00016186698478465607  -2.571877193546552e-15  -0  -0  -0  -0  
0.4954955  0.7878788666666667  0  0.0001  -3.117053501499598e-19  -2.897583990696917e-16  -2.5480176688191178e-18  -2.6979769982222737e-16  -0.0009038443694865306  -8.037580674756034e-10  -0.00018957375922982716  -2.83588311001294e-15  -0  -0  -0  -0  
0.4954955  0.7979798777777778  0  0.0001  3.468099608425828e-18  -2.9035496561028756e-16  -3.2962884873808646e-18  -2.6625925449383114e-16  -0.0008876287279114262  -5.226792262217865e-09  -0.00021692349782492456  -3.120096636086176e-15  -0  -0  -0  -0  
0.4954955  0.808080888888889  0  0.0001  3.426643202248047e-19  -2.907203307362314e-16  -7.16273992027065e-18  -2.624694038743634e-16  -0.0008705983366820766  -1.633719477054927e-11  -0.00024386564226881545  -3.435221685924077e-15  -0  -0  -0  -0  
0.4954955  0.8181819  0  0.0001  -5.484700394611953e-19  -2.9083540990515313e-16  -3.903851210796235e-18  -2.5843741267853104e-16  -0.0008527672874531722  -4.6838226814674755e-09  -0.00027035058194171664  -3.781140683290288e-15  -0  -0  -0  -0  
0.4954955  0.8282829111111112  0  0.0001  1.5579775994429933e-18  -2.907165354044623e-16  -2.119603295149063e-18  -2.571041172110441e-16  -0.0008341509897880493  -5.166665033174103e-09  -0.0002963297507832086  -4.162774171124846e-15  -0  -0  -0  -0  
0.4954955  0.8383839222222222  0  0.0001  4.6515252065444136e-18  -2.9036251721408707e-16  -1.796445656285386e-18  -2.567269619662663e-16  -0.0008147661734062781  -2.455273318299743e-10  -0.0003217557217835132  -4.573586389444518e-15  -0  -0  -0  -0  
0.4954955  0.8484849333333333  0  0.0001  -1.2176759908256357e-18  -2.897651806374998e-16  -6.598251939519973e-18  -2.5612845358336217e-16  -0.0007946308987819688  -8.138932988690675e-10  -0.000346582298897419  -5.027603876910615e-15  -0  -0  -0  -0  
0.4954955  0.8585859444444445  0  0.0001  2.585948861311192e-18  -2.889274973220386e-16  -8.342339418596756e-19  -2.5530659665538923e-16  -0.000773764562368313  -1.6035284502779867e-09  -0.0003707646061955099  -5.5220922950921525e-15  -0  -0  -0  -0  
0.4954955  0.8686869555555555  0  0.0001  1.5780860627443936e-18  -2.878526981307129e-16  -3.2962478800921763e-18  -2.54281117074421e-16  -0.0007521878989539015  -1.225957370270799e-09  -0.00039425917407440256  -6.060090885698378e-15  -0  -0  -0  -0  
0.4954955  0.8787879666666668  0  0.0001  5.88301903109877e-19  -2.8653599059708073e-16  -7.203579367575398e-18  -2.5304074636663065e-16  -0.0007299229841158384  -1.5996660330202697e-09  -0.00041702402235326843  -6.639916399675866e-15  -0  -0  -0  -0  
